MapSizeX,4096
MapSizeZ,4096
WaterLevel,0
480,24,152.83
488,24,147.99
496,24,147.19
504,24,148.65
512,24,146.62
520,24,146.21
528,24,147.86
536,24,150.39
544,24,154.43
552,24,158.28
560,24,161.09
568,24,162.63
576,24,162.61
584,24,162.77
592,24,163.16
600,24,163.42
608,24,163.59
616,24,163.70
624,24,163.77
632,24,163.83
640,24,163.88
648,24,163.89
656,24,163.93
664,24,163.94
672,24,163.94
680,24,163.94
688,24,163.94
696,24,163.94
704,24,163.93
712,24,163.93
720,24,163.91
728,24,163.91
736,24,163.89
744,24,163.89
752,24,163.88
760,24,163.86
768,24,163.86
776,24,163.85
784,24,163.85
792,24,163.85
800,24,163.85
808,24,163.85
816,24,163.86
824,24,163.88
832,24,163.91
840,24,163.93
848,24,163.94
856,24,163.97
864,24,163.99
872,24,164.00
880,24,164.02
888,24,164.03
896,24,164.03
904,24,164.06
912,24,164.08
920,24,164.12
928,24,164.15
936,24,164.18
944,24,164.20
952,24,164.22
960,24,164.20
968,24,164.18
976,24,164.15
984,24,164.12
992,24,164.09
1000,24,164.06
1008,24,164.05
1016,24,164.03
1024,24,164.03
1032,24,164.02
1040,24,164.03
1048,24,164.03
1056,24,164.05
1064,24,164.06
1072,24,164.09
1080,24,164.11
1088,24,164.12
1096,24,164.14
1104,24,164.14
1112,24,164.14
1120,24,164.14
1128,24,164.12
1136,24,164.11
1144,24,164.08
1152,24,164.05
1160,24,164.02
1168,24,163.97
1176,24,163.94
1184,24,163.91
1192,24,163.88
1200,24,163.83
1208,24,163.80
1216,24,163.77
1224,24,163.74
1232,24,163.70
1240,24,163.65
1248,24,163.59
1256,24,163.51
1264,24,163.44
1272,24,163.39
1280,24,163.36
1288,24,163.39
1296,24,163.51
1304,24,163.82
1312,24,164.37
1320,24,163.88
1328,24,162.75
1336,24,163.94
1344,24,170.20
1352,24,181.29
1360,24,196.50
1368,24,218.23
1376,24,236.82
1384,24,245.00
1392,24,255.52
1400,24,263.24
1408,24,266.63
1416,24,269.00
1424,24,270.36
1432,24,271.41
1440,24,272.05
1448,24,272.17
1456,24,271.82
1464,24,270.63
1472,24,268.69
1480,24,266.36
1488,24,264.98
1496,24,264.39
1504,24,263.93
1512,24,263.61
1520,24,263.43
1528,24,263.31
1536,24,263.21
1544,24,263.15
1552,24,263.11
1560,24,263.08
1568,24,263.05
1576,24,263.05
1584,24,263.05
1592,24,263.06
1600,24,263.06
1608,24,263.08
1616,24,263.09
1624,24,263.11
1632,24,263.11
1640,24,263.11
1648,24,263.09
1656,24,263.08
1664,24,263.05
1672,24,263.00
1680,24,262.97
1688,24,262.92
1696,24,262.89
1704,24,262.88
1712,24,262.88
1720,24,262.89
1728,24,262.92
1736,24,262.97
1744,24,263.03
1752,24,263.09
1760,24,263.15
1768,24,263.21
1776,24,263.26
1784,24,263.34
1792,24,263.38
1800,24,263.44
1808,24,263.49
1816,24,263.53
1824,24,263.57
1832,24,263.58
1840,24,263.60
1848,24,263.60
1856,24,263.58
1864,24,263.55
1872,24,263.50
1880,24,263.46
1888,24,263.38
1896,24,263.32
1904,24,263.24
1912,24,263.17
1920,24,263.09
1928,24,263.05
1936,24,263.00
1944,24,262.97
1952,24,262.94
1960,24,262.94
1968,24,262.95
1976,24,262.97
1984,24,263.00
1992,24,263.05
2000,24,263.11
2008,24,263.17
2016,24,263.23
2024,24,263.29
2032,24,263.35
2040,24,263.38
2048,24,263.41
2056,24,263.43
2064,24,263.43
2072,24,263.43
2080,24,263.40
2088,24,263.37
2096,24,263.34
2104,24,263.31
2112,24,263.26
2120,24,263.23
2128,24,263.20
2136,24,263.17
2144,24,263.15
2152,24,263.14
2160,24,263.12
2168,24,263.11
2176,24,263.09
2184,24,263.09
2192,24,263.08
2200,24,263.08
2208,24,263.08
2216,24,263.08
2224,24,263.09
2232,24,263.09
2240,24,263.09
2248,24,263.09
2256,24,263.09
2264,24,263.09
2272,24,263.08
2280,24,263.06
2288,24,263.05
2296,24,263.03
2304,24,263.00
2312,24,262.99
2320,24,262.97
2328,24,262.95
2336,24,262.94
2344,24,262.94
2352,24,262.94
2360,24,262.94
2368,24,262.95
2376,24,262.97
2384,24,262.99
2392,24,263.00
2400,24,263.02
2408,24,263.03
2416,24,263.05
2424,24,263.08
2432,24,263.12
2440,24,263.20
2448,24,263.31
2456,24,263.49
2464,24,263.79
2472,24,264.24
2480,24,264.85
2488,24,265.63
2496,24,266.34
2504,24,266.89
2512,24,267.50
2520,24,268.46
2528,24,269.71
2536,24,271.59
2544,24,273.80
2552,24,275.13
2560,24,276.99
2568,24,276.37
2576,24,277.56
2584,24,244.23
2592,24,217.24
2600,24,206.33
2608,24,199.63
2616,24,190.52
2624,24,180.18
2632,24,169.34
2640,24,161.42
2648,24,159.65
2656,24,160.42
2664,24,161.85
2672,24,162.57
2680,24,162.28
2688,24,162.28
2696,24,162.55
2704,24,162.87
2712,24,163.13
2720,24,163.36
2728,24,163.53
2736,24,163.67
2744,24,163.79
2752,24,163.86
2760,24,163.94
2768,24,163.99
2776,24,164.00
2784,24,164.02
2792,24,164.00
2800,24,163.97
2808,24,163.94
2816,24,163.89
2824,24,163.85
2832,24,163.80
2840,24,163.74
2848,24,163.70
2856,24,163.67
2864,24,163.62
2872,24,163.59
2880,24,163.57
2888,24,163.56
2896,24,163.54
2904,24,163.54
2912,24,163.54
2920,24,163.56
2928,24,163.57
2936,24,163.59
2944,24,163.62
2952,24,163.67
2960,24,163.73
2968,24,163.79
2976,24,163.86
2984,24,163.91
2992,24,163.97
3000,24,164.00
3008,24,164.02
3016,24,164.02
3024,24,164.00
3032,24,163.97
3040,24,163.96
3048,24,163.93
3056,24,163.91
3064,24,163.91
3072,24,163.91
3080,24,163.93
3088,24,163.96
3096,24,163.97
3104,24,164.00
3112,24,164.02
3120,24,164.03
3128,24,164.03
3136,24,164.03
3144,24,164.00
3152,24,163.97
3160,24,163.93
3168,24,163.88
3176,24,163.83
3184,24,163.77
3192,24,163.71
3200,24,163.67
3208,24,163.64
3216,24,163.60
3224,24,163.57
3232,24,163.57
3240,24,163.57
3248,24,163.60
3256,24,163.64
3264,24,163.68
3272,24,163.73
3280,24,163.76
3288,24,163.80
3296,24,163.83
3304,24,163.86
3312,24,163.89
3320,24,163.91
3328,24,163.93
3336,24,163.96
3344,24,163.96
3352,24,163.97
3360,24,163.97
3368,24,163.96
3376,24,163.96
3384,24,163.93
3392,24,163.91
3400,24,163.88
3408,24,163.83
3416,24,163.80
3424,24,163.76
3432,24,163.71
3440,24,163.67
3448,24,163.60
3456,24,163.54
3464,24,163.45
3472,24,163.36
3480,24,163.25
3488,24,163.07
3496,24,162.99
3504,24,163.71
3512,24,163.13
3520,24,161.42
3528,24,160.52
3536,24,159.29
3544,24,157.88
3552,24,156.95
3560,24,156.78
3568,24,156.69
3576,24,156.68
3584,24,157.47
3592,24,159.58
3600,24,162.49
3608,24,166.06
3616,24,168.56
3624,24,169.48
3632,24,169.80
3640,24,169.40
3648,24,169.14
3656,24,168.69
3664,24,167.05
3672,24,166.12
3680,24,168.66
3688,24,175.05
3696,24,181.23
3704,24,184.02
3712,24,190.28
3720,24,205.05
3728,24,215.99
3736,24,223.54
3744,24,233.44
3752,24,239.24
3760,24,241.96
3768,24,249.94
3776,24,255.17
3784,24,259.17
3792,24,263.60
3800,24,265.56
3808,24,265.49
3816,24,265.37
3824,24,265.15
3832,24,264.77
3840,24,264.37
3848,24,264.02
3856,24,263.78
3864,24,263.60
3872,24,263.47
3880,24,263.38
3888,24,263.31
3896,24,263.24
3904,24,263.20
3912,24,263.15
3920,24,263.11
3928,24,263.08
3936,24,263.05
3944,24,263.02
3952,24,263.00
3960,24,262.97
3968,24,262.97
3976,24,262.97
3984,24,262.97
3992,24,262.97
4000,24,262.97
4008,24,262.97
4016,24,262.95
4024,24,262.95
4032,24,262.94
4040,24,262.92
4048,24,262.91
4056,24,262.89
4064,24,262.88
4072,24,262.88
4080,24,262.89
4088,24,262.91
0,32,262.85
8,32,262.85
16,32,262.85
24,32,262.86
32,32,262.88
40,32,262.89
48,32,262.91
56,32,262.94
64,32,262.97
72,32,263.00
80,32,263.05
88,32,263.06
96,32,263.09
104,32,263.11
112,32,263.11
120,32,263.11
128,32,263.11
136,32,263.11
144,32,263.11
152,32,263.11
160,32,263.12
168,32,263.14
176,32,263.15
184,32,263.18
192,32,263.21
200,32,263.24
208,32,263.28
216,32,263.31
224,32,263.35
232,32,263.41
240,32,263.46
248,32,263.52
256,32,263.60
264,32,263.66
272,32,263.75
280,32,263.82
288,32,263.92
296,32,264.02
304,32,264.11
312,32,264.22
320,32,264.34
328,32,264.48
336,32,264.65
344,32,264.86
352,32,265.18
360,32,265.63
368,32,265.99
376,32,266.36
384,32,267.88
392,32,269.85
400,32,272.99
408,32,278.96
416,32,283.46
424,32,278.17
432,32,279.83
440,32,276.49
448,32,215.87
456,32,165.12
464,32,157.75
472,32,155.78
480,32,150.24
488,32,147.48
496,32,166.20
504,32,160.80
512,32,153.49
520,32,147.72
528,32,147.13
536,32,148.41
544,32,150.44
552,32,153.63
560,32,157.36
568,32,160.46
576,32,161.85
584,32,162.45
592,32,162.95
600,32,163.28
608,32,163.50
616,32,163.64
624,32,163.73
632,32,163.79
640,32,163.83
648,32,163.86
656,32,163.88
664,32,163.91
672,32,163.93
680,32,163.93
688,32,163.93
696,32,163.93
704,32,163.93
712,32,163.93
720,32,163.91
728,32,163.91
736,32,163.89
744,32,163.89
752,32,163.88
760,32,163.86
768,32,163.85
776,32,163.85
784,32,163.85
792,32,163.83
800,32,163.85
808,32,163.86
816,32,163.88
824,32,163.89
832,32,163.91
840,32,163.93
848,32,163.96
856,32,163.97
864,32,164.00
872,32,164.02
880,32,164.03
888,32,164.05
896,32,164.06
904,32,164.08
912,32,164.09
920,32,164.12
928,32,164.15
936,32,164.20
944,32,164.22
952,32,164.23
960,32,164.22
968,32,164.20
976,32,164.18
984,32,164.15
992,32,164.12
1000,32,164.11
1008,32,164.09
1016,32,164.08
1024,32,164.08
1032,32,164.06
1040,32,164.08
1048,32,164.08
1056,32,164.09
1064,32,164.11
1072,32,164.12
1080,32,164.14
1088,32,164.15
1096,32,164.15
1104,32,164.15
1112,32,164.15
1120,32,164.15
1128,32,164.14
1136,32,164.11
1144,32,164.09
1152,32,164.06
1160,32,164.03
1168,32,163.99
1176,32,163.96
1184,32,163.91
1192,32,163.88
1200,32,163.83
1208,32,163.80
1216,32,163.76
1224,32,163.71
1232,32,163.65
1240,32,163.59
1248,32,163.50
1256,32,163.41
1264,32,163.31
1272,32,163.24
1280,32,163.21
1288,32,163.28
1296,32,163.50
1304,32,163.96
1312,32,164.52
1320,32,164.66
1328,32,166.15
1336,32,168.58
1344,32,173.63
1352,32,183.44
1360,32,197.01
1368,32,214.43
1376,32,234.36
1384,32,243.32
1392,32,254.49
1400,32,262.39
1408,32,266.88
1416,32,269.76
1424,32,271.04
1432,32,271.16
1440,32,271.30
1448,32,271.35
1456,32,271.13
1464,32,270.29
1472,32,268.78
1480,32,266.91
1488,32,265.41
1496,32,264.60
1504,32,264.07
1512,32,263.72
1520,32,263.49
1528,32,263.35
1536,32,263.26
1544,32,263.20
1552,32,263.14
1560,32,263.11
1568,32,263.08
1576,32,263.06
1584,32,263.06
1592,32,263.06
1600,32,263.06
1608,32,263.08
1616,32,263.08
1624,32,263.08
1632,32,263.08
1640,32,263.08
1648,32,263.08
1656,32,263.05
1664,32,263.03
1672,32,263.00
1680,32,262.97
1688,32,262.94
1696,32,262.91
1704,32,262.89
1712,32,262.89
1720,32,262.91
1728,32,262.94
1736,32,262.97
1744,32,263.02
1752,32,263.08
1760,32,263.14
1768,32,263.20
1776,32,263.26
1784,32,263.32
1792,32,263.38
1800,32,263.44
1808,32,263.49
1816,32,263.55
1824,32,263.58
1832,32,263.61
1840,32,263.63
1848,32,263.64
1856,32,263.61
1864,32,263.60
1872,32,263.53
1880,32,263.49
1888,32,263.41
1896,32,263.34
1904,32,263.26
1912,32,263.18
1920,32,263.12
1928,32,263.06
1936,32,263.00
1944,32,262.97
1952,32,262.95
1960,32,262.94
1968,32,262.95
1976,32,262.97
1984,32,263.00
1992,32,263.05
2000,32,263.11
2008,32,263.17
2016,32,263.23
2024,32,263.29
2032,32,263.34
2040,32,263.38
2048,32,263.40
2056,32,263.41
2064,32,263.41
2072,32,263.40
2080,32,263.38
2088,32,263.35
2096,32,263.32
2104,32,263.28
2112,32,263.24
2120,32,263.21
2128,32,263.20
2136,32,263.18
2144,32,263.17
2152,32,263.15
2160,32,263.15
2168,32,263.14
2176,32,263.12
2184,32,263.12
2192,32,263.11
2200,32,263.11
2208,32,263.11
2216,32,263.11
2224,32,263.11
2232,32,263.11
2240,32,263.11
2248,32,263.11
2256,32,263.09
2264,32,263.09
2272,32,263.08
2280,32,263.06
2288,32,263.05
2296,32,263.03
2304,32,263.02
2312,32,263.00
2320,32,262.99
2328,32,262.97
2336,32,262.95
2344,32,262.95
2352,32,262.95
2360,32,262.95
2368,32,262.97
2376,32,262.97
2384,32,262.99
2392,32,263.00
2400,32,263.02
2408,32,263.03
2416,32,263.05
2424,32,263.08
2432,32,263.12
2440,32,263.18
2448,32,263.31
2456,32,263.52
2464,32,263.87
2472,32,264.40
2480,32,265.23
2488,32,266.65
2496,32,268.36
2504,32,269.81
2512,32,271.09
2520,32,272.64
2528,32,274.03
2536,32,275.47
2544,32,277.60
2552,32,278.96
2560,32,280.81
2568,32,282.79
2576,32,277.59
2584,32,246.89
2592,32,233.08
2600,32,214.92
2608,32,205.22
2616,32,191.53
2624,32,178.12
2632,32,167.08
2640,32,159.00
2648,32,156.07
2656,32,157.59
2664,32,160.42
2672,32,161.18
2680,32,161.39
2688,32,161.59
2696,32,162.12
2704,32,162.63
2712,32,162.99
2720,32,163.28
2728,32,163.50
2736,32,163.65
2744,32,163.77
2752,32,163.86
2760,32,163.94
2768,32,163.99
2776,32,164.02
2784,32,164.02
2792,32,164.00
2800,32,163.97
2808,32,163.94
2816,32,163.89
2824,32,163.85
2832,32,163.80
2840,32,163.76
2848,32,163.70
2856,32,163.65
2864,32,163.62
2872,32,163.59
2880,32,163.56
2888,32,163.53
2896,32,163.51
2904,32,163.50
2912,32,163.50
2920,32,163.50
2928,32,163.51
2936,32,163.54
2944,32,163.57
2952,32,163.62
2960,32,163.67
2968,32,163.74
2976,32,163.80
2984,32,163.86
2992,32,163.93
3000,32,163.96
3008,32,163.99
3016,32,163.99
3024,32,163.99
3032,32,163.97
3040,32,163.96
3048,32,163.94
3056,32,163.94
3064,32,163.94
3072,32,163.94
3080,32,163.97
3088,32,163.99
3096,32,164.00
3104,32,164.03
3112,32,164.05
3120,32,164.06
3128,32,164.06
3136,32,164.05
3144,32,164.03
3152,32,164.00
3160,32,163.96
3168,32,163.91
3176,32,163.85
3184,32,163.79
3192,32,163.73
3200,32,163.68
3208,32,163.64
3216,32,163.60
3224,32,163.57
3232,32,163.57
3240,32,163.57
3248,32,163.60
3256,32,163.64
3264,32,163.67
3272,32,163.71
3280,32,163.76
3288,32,163.80
3296,32,163.83
3304,32,163.86
3312,32,163.89
3320,32,163.91
3328,32,163.93
3336,32,163.94
3344,32,163.96
3352,32,163.97
3360,32,163.97
3368,32,163.97
3376,32,163.96
3384,32,163.93
3392,32,163.91
3400,32,163.86
3408,32,163.83
3416,32,163.77
3424,32,163.73
3432,32,163.68
3440,32,163.62
3448,32,163.54
3456,32,163.47
3464,32,163.38
3472,32,163.28
3480,32,163.16
3488,32,162.98
3496,32,163.02
3504,32,163.01
3512,32,161.90
3520,32,161.15
3528,32,160.28
3536,32,159.09
3544,32,157.87
3552,32,157.29
3560,32,157.20
3568,32,156.92
3576,32,156.20
3584,32,156.62
3592,32,160.60
3600,32,165.05
3608,32,168.81
3616,32,174.19
3624,32,176.30
3632,32,175.78
3640,32,173.28
3648,32,171.17
3656,32,171.28
3664,32,171.02
3672,32,169.51
3680,32,171.37
3688,32,180.27
3696,32,186.84
3704,32,186.04
3712,32,187.90
3720,32,202.33
3728,32,225.95
3736,32,241.06
3744,32,245.38
3752,32,258.15
3760,32,264.54
3768,32,259.05
3776,32,261.63
3784,32,262.88
3792,32,265.18
3800,32,266.28
3808,32,266.17
3816,32,265.93
3824,32,265.58
3832,32,265.09
3840,32,264.59
3848,32,264.16
3856,32,263.85
3864,32,263.64
3872,32,263.49
3880,32,263.38
3888,32,263.31
3896,32,263.23
3904,32,263.18
3912,32,263.12
3920,32,263.08
3928,32,263.05
3936,32,263.02
3944,32,263.00
3952,32,262.97
3960,32,262.97
3968,32,262.97
3976,32,262.97
3984,32,262.97
3992,32,262.97
4000,32,262.97
4008,32,262.97
4016,32,262.95
4024,32,262.95
4032,32,262.94
4040,32,262.92
4048,32,262.91
4056,32,262.89
4064,32,262.89
4072,32,262.89
4080,32,262.89
4088,32,262.91
0,40,262.83
8,40,262.83
16,40,262.85
24,40,262.86
32,40,262.88
40,40,262.91
48,40,262.94
56,40,262.97
64,40,263.02
72,40,263.05
80,40,263.09
88,40,263.12
96,40,263.14
104,40,263.17
112,40,263.17
120,40,263.17
128,40,263.17
136,40,263.17
144,40,263.17
152,40,263.17
160,40,263.17
168,40,263.20
176,40,263.21
184,40,263.24
192,40,263.26
200,40,263.29
208,40,263.32
216,40,263.37
224,40,263.41
232,40,263.47
240,40,263.53
248,40,263.61
256,40,263.70
264,40,263.81
272,40,263.92
280,40,264.04
288,40,264.14
296,40,264.25
304,40,264.34
312,40,264.43
320,40,264.51
328,40,264.60
336,40,264.71
344,40,264.88
352,40,265.11
360,40,265.46
368,40,265.90
376,40,266.19
384,40,266.94
392,40,268.88
400,40,271.32
408,40,274.37
416,40,278.21
424,40,281.19
432,40,283.69
440,40,297.94
448,40,251.04
456,40,202.55
464,40,179.70
472,40,147.66
480,40,154.94
488,40,183.98
496,40,191.36
504,40,169.53
512,40,159.39
520,40,153.17
528,40,149.22
536,40,148.62
544,40,150.09
552,40,152.60
560,40,156.11
568,40,159.36
576,40,161.38
584,40,162.22
592,40,162.78
600,40,163.18
608,40,163.42
616,40,163.57
624,40,163.67
632,40,163.73
640,40,163.79
648,40,163.82
656,40,163.85
664,40,163.88
672,40,163.89
680,40,163.91
688,40,163.93
696,40,163.93
704,40,163.93
712,40,163.93
720,40,163.93
728,40,163.91
736,40,163.91
744,40,163.89
752,40,163.88
760,40,163.86
768,40,163.85
776,40,163.83
784,40,163.83
792,40,163.83
800,40,163.83
808,40,163.85
816,40,163.86
824,40,163.89
832,40,163.91
840,40,163.93
848,40,163.96
856,40,163.97
864,40,164.00
872,40,164.02
880,40,164.05
888,40,164.06
896,40,164.08
904,40,164.08
912,40,164.11
920,40,164.12
928,40,164.15
936,40,164.18
944,40,164.20
952,40,164.22
960,40,164.22
968,40,164.20
976,40,164.18
984,40,164.17
992,40,164.14
1000,40,164.12
1008,40,164.11
1016,40,164.11
1024,40,164.11
1032,40,164.09
1040,40,164.11
1048,40,164.11
1056,40,164.11
1064,40,164.12
1072,40,164.12
1080,40,164.14
1088,40,164.15
1096,40,164.15
1104,40,164.15
1112,40,164.15
1120,40,164.14
1128,40,164.12
1136,40,164.11
1144,40,164.08
1152,40,164.06
1160,40,164.02
1168,40,163.99
1176,40,163.96
1184,40,163.91
1192,40,163.86
1200,40,163.83
1208,40,163.79
1216,40,163.73
1224,40,163.68
1232,40,163.60
1240,40,163.51
1248,40,163.41
1256,40,163.28
1264,40,163.16
1272,40,163.07
1280,40,163.02
1288,40,163.12
1296,40,163.39
1304,40,163.82
1312,40,164.54
1320,40,167.37
1328,40,171.71
1336,40,175.49
1344,40,180.47
1352,40,187.23
1360,40,196.44
1368,40,217.70
1376,40,239.03
1384,40,244.02
1392,40,252.49
1400,40,260.27
1408,40,267.00
1416,40,271.62
1424,40,272.11
1432,40,271.33
1440,40,271.33
1448,40,271.15
1456,40,270.66
1464,40,269.47
1472,40,267.79
1480,40,266.49
1488,40,265.52
1496,40,264.76
1504,40,264.19
1512,40,263.81
1520,40,263.57
1528,40,263.41
1536,40,263.32
1544,40,263.24
1552,40,263.20
1560,40,263.15
1568,40,263.12
1576,40,263.11
1584,40,263.09
1592,40,263.08
1600,40,263.08
1608,40,263.06
1616,40,263.06
1624,40,263.06
1632,40,263.06
1640,40,263.06
1648,40,263.06
1656,40,263.05
1664,40,263.03
1672,40,263.00
1680,40,262.97
1688,40,262.94
1696,40,262.92
1704,40,262.91
1712,40,262.91
1720,40,262.91
1728,40,262.94
1736,40,262.97
1744,40,263.02
1752,40,263.08
1760,40,263.12
1768,40,263.18
1776,40,263.24
1784,40,263.31
1792,40,263.37
1800,40,263.43
1808,40,263.49
1816,40,263.55
1824,40,263.60
1832,40,263.63
1840,40,263.66
1848,40,263.66
1856,40,263.64
1864,40,263.61
1872,40,263.57
1880,40,263.50
1888,40,263.44
1896,40,263.37
1904,40,263.29
1912,40,263.21
1920,40,263.14
1928,40,263.08
1936,40,263.03
1944,40,262.99
1952,40,262.97
1960,40,262.95
1968,40,262.97
1976,40,262.99
1984,40,263.02
1992,40,263.06
2000,40,263.11
2008,40,263.17
2016,40,263.23
2024,40,263.29
2032,40,263.34
2040,40,263.37
2048,40,263.38
2056,40,263.38
2064,40,263.38
2072,40,263.37
2080,40,263.34
2088,40,263.32
2096,40,263.29
2104,40,263.24
2112,40,263.23
2120,40,263.21
2128,40,263.20
2136,40,263.20
2144,40,263.18
2152,40,263.18
2160,40,263.18
2168,40,263.17
2176,40,263.17
2184,40,263.15
2192,40,263.15
2200,40,263.14
2208,40,263.14
2216,40,263.12
2224,40,263.12
2232,40,263.11
2240,40,263.11
2248,40,263.11
2256,40,263.09
2264,40,263.09
2272,40,263.08
2280,40,263.06
2288,40,263.05
2296,40,263.03
2304,40,263.03
2312,40,263.02
2320,40,263.00
2328,40,262.99
2336,40,262.99
2344,40,262.97
2352,40,262.99
2360,40,262.99
2368,40,262.99
2376,40,263.00
2384,40,263.02
2392,40,263.02
2400,40,263.03
2408,40,263.05
2416,40,263.06
2424,40,263.09
2432,40,263.14
2440,40,263.21
2448,40,263.32
2456,40,263.53
2464,40,263.90
2472,40,264.43
2480,40,265.29
2488,40,267.00
2496,40,269.49
2504,40,271.64
2512,40,273.09
2520,40,274.02
2528,40,275.10
2536,40,276.49
2544,40,277.85
2552,40,278.84
2560,40,280.38
2568,40,282.23
2576,40,278.23
2584,40,248.99
2592,40,237.85
2600,40,229.71
2608,40,207.60
2616,40,185.82
2624,40,176.25
2632,40,167.53
2640,40,156.94
2648,40,154.80
2656,40,155.36
2664,40,157.21
2672,40,158.42
2680,40,159.32
2688,40,160.55
2696,40,161.68
2704,40,162.38
2712,40,162.86
2720,40,163.21
2728,40,163.45
2736,40,163.62
2744,40,163.76
2752,40,163.86
2760,40,163.94
2768,40,163.99
2776,40,164.00
2784,40,164.02
2792,40,164.00
2800,40,163.97
2808,40,163.94
2816,40,163.89
2824,40,163.85
2832,40,163.80
2840,40,163.76
2848,40,163.71
2856,40,163.67
2864,40,163.62
2872,40,163.59
2880,40,163.56
2888,40,163.53
2896,40,163.50
2904,40,163.48
2912,40,163.47
2920,40,163.47
2928,40,163.48
2936,40,163.50
2944,40,163.53
2952,40,163.57
2960,40,163.64
2968,40,163.70
2976,40,163.76
2984,40,163.82
2992,40,163.88
3000,40,163.91
3008,40,163.94
3016,40,163.96
3024,40,163.97
3032,40,163.96
3040,40,163.96
3048,40,163.96
3056,40,163.96
3064,40,163.96
3072,40,163.97
3080,40,163.99
3088,40,164.00
3096,40,164.02
3104,40,164.05
3112,40,164.06
3120,40,164.06
3128,40,164.08
3136,40,164.06
3144,40,164.05
3152,40,164.02
3160,40,163.99
3168,40,163.94
3176,40,163.88
3184,40,163.82
3192,40,163.76
3200,40,163.70
3208,40,163.65
3216,40,163.60
3224,40,163.59
3232,40,163.57
3240,40,163.57
3248,40,163.60
3256,40,163.64
3264,40,163.67
3272,40,163.71
3280,40,163.76
3288,40,163.80
3296,40,163.83
3304,40,163.86
3312,40,163.88
3320,40,163.91
3328,40,163.93
3336,40,163.94
3344,40,163.96
3352,40,163.96
3360,40,163.97
3368,40,163.96
3376,40,163.96
3384,40,163.93
3392,40,163.89
3400,40,163.86
3408,40,163.82
3416,40,163.76
3424,40,163.70
3432,40,163.64
3440,40,163.57
3448,40,163.50
3456,40,163.41
3464,40,163.33
3472,40,163.22
3480,40,163.12
3488,40,162.93
3496,40,162.89
3504,40,162.41
3512,40,161.85
3520,40,161.24
3528,40,160.39
3536,40,159.32
3544,40,158.46
3552,40,157.49
3560,40,156.95
3568,40,156.20
3576,40,155.76
3584,40,157.35
3592,40,161.74
3600,40,169.72
3608,40,176.24
3616,40,181.20
3624,40,183.99
3632,40,185.53
3640,40,181.78
3648,40,175.48
3656,40,173.46
3664,40,173.68
3672,40,173.42
3680,40,175.72
3688,40,179.72
3696,40,195.28
3704,40,202.18
3712,40,201.81
3720,40,201.80
3728,40,205.96
3736,40,227.11
3744,40,244.11
3752,40,258.10
3760,40,271.58
3768,40,269.55
3776,40,267.41
3784,40,266.89
3792,40,267.07
3800,40,267.07
3808,40,266.85
3816,40,266.51
3824,40,266.01
3832,40,265.41
3840,40,264.80
3848,40,264.31
3856,40,263.93
3864,40,263.69
3872,40,263.52
3880,40,263.40
3888,40,263.31
3896,40,263.23
3904,40,263.17
3912,40,263.12
3920,40,263.08
3928,40,263.03
3936,40,263.02
3944,40,262.99
3952,40,262.99
3960,40,262.97
3968,40,262.97
3976,40,262.97
3984,40,262.99
3992,40,262.99
4000,40,262.99
4008,40,262.99
4016,40,262.99
4024,40,262.97
4032,40,262.95
4040,40,262.94
4048,40,262.92
4056,40,262.91
4064,40,262.91
4072,40,262.89
4080,40,262.91
4088,40,262.92
0,48,262.82
8,48,262.83
16,48,262.83
24,48,262.86
32,48,262.88
40,48,262.92
48,48,262.95
56,48,263.00
64,48,263.03
72,48,263.08
80,48,263.12
88,48,263.15
96,48,263.18
104,48,263.20
112,48,263.21
120,48,263.21
128,48,263.21
136,48,263.21
144,48,263.21
152,48,263.21
160,48,263.23
168,48,263.24
176,48,263.28
184,48,263.29
192,48,263.32
200,48,263.35
208,48,263.40
216,48,263.44
224,48,263.49
232,48,263.55
240,48,263.63
248,48,263.72
256,48,263.85
264,48,263.99
272,48,264.14
280,48,264.30
288,48,264.43
296,48,264.56
304,48,264.65
312,48,264.71
320,48,264.76
328,48,264.80
336,48,264.85
344,48,264.94
352,48,265.09
360,48,265.35
368,48,265.76
376,48,266.17
384,48,266.48
392,48,267.73
400,48,270.11
408,48,272.54
416,48,275.68
424,48,278.12
432,48,277.59
440,48,286.27
